source_group,source_file,domain,temperature,model,method,batch_size,isl,osl,tp,total_gpus,output_tok_s_per_gpu,speedup_vs_baseline,acceptance_rate_pct,mean_acceptance_length,label,dataset,job_id,tok_s_per_gpu,acceptance_pct,mean_accept_len
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-30B-A3B,suffix_k32,8,4096,32768,1.0,1,941.587274131002,,88.64318667203757,9.174271096159238,verified_osl32k_qwen30_suffix_k32,SWE verified,-1,941.587274131002,88.64318667203757,9.174271096159238
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-30B-A3B,suffix_k32,16,4096,32768,1.0,1,1801.3611964606278,,89.46713366395313,9.35815963850042,verified_osl32k_qwen30_suffix_k32,SWE verified,-1,1801.3611964606278,89.46713366395313,9.35815963850042
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-8B,baseline,4,4096,32768,1.0,1,148.90251492873398,1.0,,,full_osl32k_qwen8_baseline,SWE full,-1,148.90251492873398,,
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-8B,eagle3_k3,4,4096,32768,1.0,1,254.99070394836303,1.7124674090991934,63.91337250712251,2.9174011752136755,full_osl32k_qwen8_eagle3_k3,SWE full,-1,254.99070394836303,63.91337250712251,2.9174011752136755
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-8B,suffix_k32,4,4096,32768,1.0,1,1089.837150849014,7.319131925814816,94.03503485246188,10.62820721013316,full_osl32k_qwen8_suffix_k32,SWE full,-1,1089.837150849014,94.03503485246188,10.62820721013316
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-8B,baseline,8,4096,32768,1.0,1,290.9318536143458,1.0,,,full_osl32k_qwen8_baseline,SWE full,-1,290.9318536143458,,
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-8B,eagle3_k3,8,4096,32768,1.0,1,391.2618183580064,1.344857269828749,60.54433462254691,2.8163300386764076,full_osl32k_qwen8_eagle3_k3,SWE full,-1,391.2618183580064,60.54433462254691,2.8163300386764076
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-8B,suffix_k32,8,4096,32768,1.0,1,344.4177531345239,1.183843394443422,69.45798303534512,6.516069651741294,full_osl32k_qwen8_suffix_k32,SWE full,-1,344.4177531345239,69.45798303534512,6.516069651741294
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-8B,baseline,16,4096,32768,1.0,1,605.0678857383393,1.0,,,full_osl32k_qwen8_baseline,SWE full,-1,605.0678857383393,,
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-8B,eagle3_k3,16,4096,32768,1.0,1,717.5977234911753,1.1859788635378004,64.10054842228702,2.9230164526686107,full_osl32k_qwen8_eagle3_k3,SWE full,-1,717.5977234911753,64.10054842228702,2.9230164526686107
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-8B,suffix_k32,16,4096,32768,1.0,1,1512.847841989397,2.5002943928239247,87.48446034505065,9.124081490510186,full_osl32k_qwen8_suffix_k32,SWE full,-1,1512.847841989397,87.48446034505065,9.124081490510186
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-8B,eagle3_k3,32,4096,32768,1.0,1,1350.1234047906669,,64.57668044864253,2.937300413459276,full_osl32k_qwen8_eagle3_k3,SWE full,-1,1350.1234047906669,64.57668044864253,2.937300413459276
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-8B,suffix_k32,32,4096,32768,1.0,1,2412.8406760814564,,89.88406558003007,9.819893404771497,full_osl32k_qwen8_suffix_k32,SWE full,-1,2412.8406760814564,89.88406558003007,9.819893404771497
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-8B,baseline,4,4096,32768,1.0,1,148.8444000392892,1.0,,,verified_osl32k_qwen8_baseline,SWE verified,-1,148.8444000392892,,
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-8B,eagle3_k3,4,4096,32768,1.0,1,229.50145388567796,1.5418884004040352,63.095553397486825,2.892866601924605,verified_osl32k_qwen8_eagle3_k3,SWE verified,-1,229.50145388567796,63.095553397486825,2.892866601924605
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-8B,suffix_k32,4,4096,32768,1.0,1,846.2243585255483,5.685295236516641,92.4559264816204,10.3877648179005,verified_osl32k_qwen8_suffix_k32,SWE verified,-1,846.2243585255483,92.4559264816204,10.3877648179005
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-8B,baseline,8,4096,32768,1.0,1,295.0859051455756,1.0,,,verified_osl32k_qwen8_baseline,SWE verified,-1,295.0859051455756,,
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-8B,eagle3_k3,8,4096,32768,1.0,1,462.77055560881263,1.5682570652790502,62.972678077435994,2.8891803423230797,verified_osl32k_qwen8_eagle3_k3,SWE verified,-1,462.77055560881263,62.972678077435994,2.8891803423230797
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-8B,suffix_k32,8,4096,32768,1.0,1,1397.793084346113,4.7369022375248155,91.85459179708748,10.2433531435721,verified_osl32k_qwen8_suffix_k32,SWE verified,-1,1397.793084346113,91.85459179708748,10.2433531435721
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-8B,baseline,16,4096,32768,1.0,1,601.2868745648346,1.0,,,verified_osl32k_qwen8_baseline,SWE verified,-1,601.2868745648346,,
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-8B,eagle3_k3,16,4096,32768,1.0,1,738.432423216089,1.2280867160962223,64.90458844868162,2.947137653460449,verified_osl32k_qwen8_eagle3_k3,SWE verified,-1,738.432423216089,64.90458844868162,2.947137653460449
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-8B,suffix_k32,16,4096,32768,1.0,1,2597.428519433311,4.319782502009762,92.13326920043544,10.292532505794084,verified_osl32k_qwen8_suffix_k32,SWE verified,-1,2597.428519433311,92.13326920043544,10.292532505794084
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-8B,eagle3_k3,32,4096,32768,1.0,1,1482.5797560807734,,65.0818142739957,2.9524544282198706,verified_osl32k_qwen8_eagle3_k3,SWE verified,-1,1482.5797560807734,65.0818142739957,2.9524544282198706
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-8B,suffix_k32,32,4096,32768,1.0,1,2405.2003063165257,,88.14287632603734,9.55747210269127,verified_osl32k_qwen8_suffix_k32,SWE verified,-1,2405.2003063165257,88.14287632603734,9.55747210269127
