job_id,model,mode,method,max_steps,max_new_tokens,min_tokens,temperature,top_p,top_k,target_model,draft_model,num_speculative_tokens,num_nodes,gpus_per_node,segment,gres_flag,use_system_env,ray_use_existing_env,system_pydeps_site,config,run_id,remote_repo,container,log_dir,dependency,manifest,enforce_eager,vllm_enable_prefix_caching,vllm_moe_backend,vllm_max_num_seqs,vllm_max_num_batched_tokens,wandb_enabled,wandb_project,wandb_name,wandb_url,label,step_filter,steps,completed_steps,incomplete_steps,first_step,last_step,max_steps_metric,completed_step_span,incomplete_step_span,partial_result_state,draft_training_enabled_steps,draft_refit_steps,error_count_sum,latest_error,vllm_accepted_tokens_sum_weighted,vllm_drafted_tokens_sum_weighted,vllm_token_acceptance_pct,log_path,total_step_time_s_mean,generation_time_s_mean,policy_training_time_s_mean,policy_and_reference_logprobs_time_s_mean,prepare_for_generation_total_s_mean,e2e_tokens_per_sec_per_gpu_mean,generation_worker_tokens_per_sec_per_gpu_mean,policy_training_tokens_per_sec_per_gpu_mean,policy_logprobs_tokens_per_sec_per_gpu_mean,mean_generation_length_mean,draft_loss_mean,generation_kl_error_mean,avg_reward_mean,vllm_acceptance_rate_pct_mean_weighted_mean,vllm_acceptance_length_mean_weighted_mean,vllm_acceptance_rate_pos1_weighted_mean,vllm_acceptance_rate_pos2_weighted_mean,vllm_acceptance_rate_pos3_weighted_mean,vllm_acceptance_rate_pos4_weighted_mean,vllm_acceptance_rate_pos5_weighted_mean,summary_source,exposed_generation_time_s_mean,exposed_generation_ratio_pct_mean,job_name,slurm_state,exit_code,elapsed,start,end,method_k,model_name,cluster,source_group,config_basis,source_priority,completed_last_step,gen_tps_speedup,e2e_tps_speedup,generation_time_speedup,e2e_step_time_speedup,isl,comparison_group,metric_state,notes,nodes_x_gpus,metric_window,cuda_graph_state,strict_match_eligible,baseline_match_state,evidence_period,canonical_snapshot,baseline_job_id,k,raw_state,result_state,exposed_generation_time_speedup,mean_generation_length,error_count,source_file,source_row_index,basis,resource_shape,config_segment_size,target_tensor_parallel_size,draft_tensor_parallel_size,attention_backend,moe_backend,max_num_seqs,max_num_batched_tokens,cohort,fuse_allreduce_rms,num_prompts_per_step,num_generations_per_prompt,strict_match_ready,alternate_source_groups,alternate_manifests
2175014,Qwen3-30B-A3B,async-1off,Suffix K32,20.0,4096.0,,1.0,1.0,,,,,,,,,,,,,,,,,,docs/nemorl_specdec_slowdown_watchlist_20260624.csv,unknown,,,,,,,,,,,,19.0,,,20.0,,,,,,,,,,,,docs/lyris_nemorl_qwen30_qwen32_pr2879_step20_speedups_20260622.csv,,,,,,,,,,,,,,,,,,,,,,,,,partial_usable_with_errors,,,,,suffix_k32,Qwen3-30B-A3B,lyris,Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=false, MoE backend=triton; diagnostic CSV with precomputed baseline-relative speedups",0.25,19/20 step2-20,0.914,0.914,,0.919,,Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24,partial_usable_with_errors,Historical suffix slowdown; classify enforce_eager before assigning root cause.; alternate source groups: Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24 | Lyris Qwen30/Qwen32 PerfCfg OSL4096 latest-main+PR2879 2026-06-22,,steps 2-20 (19 metrics),CG-on,False,precomputed,pre-july-canonical,docs/lyris_nemorl_perfcfg_specdec_combined_prejuly_20260701.csv,,,,partial,,,,,,,,,,,,,,,,,,,False,,
2175012,Qwen3-30B-A3B,sync,PARD K5,20.0,4096.0,,1.0,1.0,,,,,,,,,,,,,,,,,,docs/nemorl_specdec_slowdown_watchlist_20260624.csv,unknown,,,,,,,,,,,,19.0,,,20.0,,,,,,,,,,,,docs/lyris_nemorl_qwen30_qwen32_pr2879_step20_speedups_20260622.csv,,,,,,,,,,,,,,,,,,,,,,,,,partial_usable,,,,,pard_k5,Qwen3-30B-A3B,lyris,Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=false, MoE backend=triton; diagnostic CSV with precomputed baseline-relative speedups",0.25,19/20 step2-20,0.779,0.841,0.768,0.837,,Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24,partial_usable,Historical slowdown; enforce_eager must be reclassified from log before using as true/false evidence.; alternate source groups: Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24 | Lyris Qwen30/Qwen32 PerfCfg OSL4096 latest-main+PR2879 2026-06-22,,steps 2-20 (19 metrics),CG-on,False,precomputed,pre-july-canonical,docs/lyris_nemorl_perfcfg_specdec_combined_prejuly_20260701.csv,,,,partial,,,,,,,,,,,,,,,,,,,False,,
2175024,Qwen3-32B,async-1off,PARD K5,20.0,4096.0,,1.0,1.0,,,,,,,,,,,,,,,,,,docs/nemorl_specdec_slowdown_watchlist_20260624.csv,unknown,,,,,,,,,,,,19.0,,,20.0,,,,,,,,,,,,docs/lyris_nemorl_qwen30_qwen32_pr2879_step20_speedups_20260622.csv,,,,,,,,,,,,,,,,,,,,,,,,,partial_usable_with_errors,,,,,pard_k5,Qwen3-32B,lyris,Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=false, MoE backend=triton; diagnostic CSV with precomputed baseline-relative speedups",0.25,19/20 step2-20,0.946,0.946,,0.926,,Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24,partial_usable_with_errors,Historical async PARD slowdown; generation_time unavailable in async log.; alternate source groups: Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24 | Lyris Qwen30/Qwen32 PerfCfg OSL4096 latest-main+PR2879 2026-06-22,,steps 2-20 (19 metrics),CG-on,False,precomputed,pre-july-canonical,docs/lyris_nemorl_perfcfg_specdec_combined_prejuly_20260701.csv,,,,partial,,,,,,,,,,,,,,,,,,,False,,
2175022,Qwen3-32B,async-1off,Suffix K32,20.0,4096.0,,1.0,1.0,,,,,,,,,,,,,,,,,,docs/nemorl_specdec_slowdown_watchlist_20260624.csv,unknown,,,,,,,,,,,,19.0,,,20.0,,,,,,,,,,,,docs/lyris_nemorl_qwen30_qwen32_pr2879_step20_speedups_20260622.csv,,,,,,,,,,,,,,,,,,,,,,,,,partial_usable_with_errors,,,,,suffix_k32,Qwen3-32B,lyris,Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=false, MoE backend=triton; diagnostic CSV with precomputed baseline-relative speedups",0.25,19/20 step2-20,0.451,0.455,,0.459,,Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24,partial_usable_with_errors,Historical severe async suffix slowdown; likely needs separate scheduler/async path review.; alternate source groups: Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24 | Lyris Qwen30/Qwen32 PerfCfg OSL4096 latest-main+PR2879 2026-06-22,,steps 2-20 (19 metrics),CG-on,False,precomputed,pre-july-canonical,docs/lyris_nemorl_perfcfg_specdec_combined_prejuly_20260701.csv,,,,partial,,,,,,,,,,,,,,,,,,,False,,
2196844,Qwen3-32B,sync,new_pard_k12_eagerfalse_partial,20.0,4096.0,,1.0,1.0,,,,,,,,,,,,,,,,,,docs/qwen32_pard_eagerfalse_compare_20260624.csv,False,,,,,True,,,https://wandb.ai/nvidia/nemo-rl-perfcfg-specdec-lyris/runs/g2knlfxu,,,,7.0,,,20.0,,,,,,,,,,,17.857592650115624,tmp/qwen32_pard_compare_20260624/k12_summary.csv,601.0542857142857,405.64,,,,699.1757142857142,1042.9,,,,,,,,3.125490392596866,,,,,,,,,,running_partial,,,,,pard_k12,Qwen3-32B,lyris,Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=false, MoE backend=triton; diagnostic CSV with precomputed baseline-relative speedups",0.25,7/20 step2-8,0.8299233282877825,0.8972091301351364,0.8259229080491388,0.898197177841142,,Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24,running_partial,,,"partial: 7/20 metrics, last step 20",CG-on,False,precomputed,pre-july-canonical,docs/lyris_nemorl_perfcfg_specdec_combined_prejuly_20260701.csv,,,,partial,,,,,,,,,,,,,,,,,,,False,,
2196588,Qwen3-32B,sync,new_pard_k16_eagerfalse,20.0,4096.0,,1.0,1.0,,,,,,,,,,,,,,,,,,docs/qwen32_pard_eagerfalse_compare_20260624.csv,False,,,,,True,,,https://wandb.ai/nvidia/nemo-rl-perfcfg-specdec-lyris/runs/nw0hirdp,,,,19.0,,,20.0,,,,,,,,,,,12.456974891708738,tmp/qwen32_pard_compare_20260624/summary.csv,620.6715789473684,410.33263157894737,,,,664.8884210526317,1008.0668421052632,,,,,,,,2.9875873236403,,,,,,,,,,completed,,,,,pard_k16,Qwen3-32B,lyris,Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=false, MoE backend=triton; diagnostic CSV with precomputed baseline-relative speedups",0.25,19/20 step2-20,0.8022036520630496,0.8532103585705805,0.8164775175980463,0.8698082552345677,,Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24,completed,,,steps 2-20 (19 metrics),CG-on,False,precomputed,pre-july-canonical,docs/lyris_nemorl_perfcfg_specdec_combined_prejuly_20260701.csv,,,,completed,,,,,,,,,,,,,,,,,,,False,,
2199224,Qwen3-32B,sync,PARD K1 TP1/draftTP1,20.0,4096.0,,1.0,1.0,,,,,,,,,,,,,,,,,,docs/nemorl_specdec_slowdown_watchlist_20260624.csv,false,,,,,True,,,https://wandb.ai/nvidia/nemo-rl-perfcfg-specdec-lyris/runs/9an1nij1,,,,,,,,,,,,,,,,,,75.77,tmp/qwen32_pardk1_20260624/summary_skip1_latest.csv,,,,,,,,,,,,,,,1.75,,,,,,,,,,running,,,,,pard_k1_tp1,Qwen3-32B,lyris,Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=false, MoE backend=triton; diagnostic CSV with precomputed baseline-relative speedups",0.25,step2 only,1.714,1.359,1.797,1.424,,Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24,running,"Live improvement versus baseline but only one post-warmup step so far. Step2: E2E 379.24s, generation 186.45s, E2E 1058.74 tok/s/GPU, generation 2153.55 tok/s/GPU.",,not parsed,CG-on,False,precomputed,pre-july-canonical,docs/lyris_nemorl_perfcfg_specdec_combined_prejuly_20260701.csv,,,,running,,,,,,,,,,,,,,,,,,,False,,
2199223,Qwen3-32B,sync,PARD K1 TP2/draftTP2,20.0,4096.0,,1.0,1.0,,,,,,,,,,,,,,,,,,docs/nemorl_specdec_slowdown_watchlist_20260624.csv,false,,,,,True,,,https://wandb.ai/nvidia/nemo-rl-perfcfg-specdec-lyris/runs/uc0y3ksb,,,,,,,,,,,,,,,,,,75.48,tmp/qwen32_pardk1_20260624/summary_skip1_latest.csv,,,,,,,,,,,,,,,1.75,,,,,,,,,,running,,,,,pard_k1_tp2,Qwen3-32B,lyris,Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=false, MoE backend=triton; diagnostic CSV with precomputed baseline-relative speedups",0.25,step2-4,1.09,1.048,1.113,1.072,,Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24,running,"Live improvement versus baseline. Average step2-4: E2E 503.67s, generation 300.91s, E2E 816.91 tok/s/GPU, generation 1369.46 tok/s/GPU.",,not parsed,CG-on,False,precomputed,pre-july-canonical,docs/lyris_nemorl_perfcfg_specdec_combined_prejuly_20260701.csv,,,,running,,,,,,,,,,,,,,,,,,,False,,
2175020,Qwen3-32B,sync,PARD K5,20.0,4096.0,,1.0,1.0,,,,,,,,,,,,,,,,,,docs/nemorl_specdec_slowdown_watchlist_20260624.csv,unknown,,,,,,,,,,,,19.0,,,20.0,,,,,,,,,,,,docs/lyris_nemorl_qwen30_qwen32_pr2879_step20_speedups_20260622.csv,,,,,,,,,,,,,,,,,,,,,,,,,partial_usable,,,,,pard_k5,Qwen3-32B,lyris,Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=false, MoE backend=triton; diagnostic CSV with precomputed baseline-relative speedups",0.25,19/20 step2-20,0.911,0.963,0.907,0.961,,Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24,partial_usable,Historical Qwen32 PARD slowdown; aligns with later explicit false K8/K12/K16 trend.; alternate source groups: Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24 | Lyris Qwen30/Qwen32 PerfCfg OSL4096 latest-main+PR2879 2026-06-22,,steps 2-20 (19 metrics),CG-on,False,precomputed,pre-july-canonical,docs/lyris_nemorl_perfcfg_specdec_combined_prejuly_20260701.csv,,,,partial,,,,,,,,,,,,,,,,,,,False,,
2196842,Qwen3-32B,sync,new_pard_k8_eagerfalse,20.0,4096.0,,1.0,1.0,,,,,,,,,,,,,,,,,,docs/qwen32_pard_eagerfalse_compare_20260624.csv,False,,,,,True,,,https://wandb.ai/nvidia/nemo-rl-perfcfg-specdec-lyris/runs/ji0n20hg,,,,19.0,,,20.0,,,,,,,,,,,27.06795131163477,tmp/qwen32_pard_compare_20260624/summary.csv,594.857894736842,398.37,,,,699.3415789473684,1051.3178947368422,,,,,,,,3.157976984469261,,,,,,,,,,completed,,,,,pard_k8,Qwen3-32B,lyris,Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=false, MoE backend=triton; diagnostic CSV with precomputed baseline-relative speedups",0.25,19/20 step2-20,0.8366221558044918,0.8974219740394115,0.8409954776239492,0.907553329853216,,Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24,completed,,,steps 2-20 (19 metrics),CG-on,False,precomputed,pre-july-canonical,docs/lyris_nemorl_perfcfg_specdec_combined_prejuly_20260701.csv,,,,completed,,,,,,,,,,,,,,,,,,,False,,
2175018,Qwen3-32B,sync,Suffix K32,20.0,4096.0,,1.0,1.0,,,,,,,,,,,,,,,,,,docs/nemorl_specdec_slowdown_watchlist_20260624.csv,unknown,,,,,,,,,,,,19.0,,,20.0,,,,,,,,,,,,docs/lyris_nemorl_qwen30_qwen32_pr2879_step20_speedups_20260622.csv,,,,,,,,,,,,,,,,,,,,,,,,,partial_usable,,,,,suffix_k32,Qwen3-32B,lyris,Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=false, MoE backend=triton; diagnostic CSV with precomputed baseline-relative speedups",0.25,19/20 step2-20,0.605,0.726,0.601,0.724,,Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24,partial_usable,Historical severe suffix slowdown; keep separate until enforce_eager is verified.; alternate source groups: Lyris PerfCfg enforce_eager=false PARD diagnostics 2026-06-24 | Lyris Qwen30/Qwen32 PerfCfg OSL4096 latest-main+PR2879 2026-06-22,,steps 2-20 (19 metrics),CG-on,False,precomputed,pre-july-canonical,docs/lyris_nemorl_perfcfg_specdec_combined_prejuly_20260701.csv,,,,partial,,,,,,,,,,,,,,,,,,,False,,
2177868,qwen30ba3b,async-1off,Eagle-3 K=5,20.0,4096.0,,1.0,1.0,,,,,,,4.0,,,,,,,,,,,docs/lyris_nemorl_qwen30_qwen32_eagle3_k_sweep_live_summary_20260622.csv,True,,,,,,,,,,,,0.0,,,1.0,,,,,,,,RuntimeError: CUDA error: CUBLAS_STATUS_INTERNAL_ERROR when calling cublasSetStream,,,,/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_eagle3k5_contextclamp_step20_recipe_osl_temp1/logs/qwen30ba3b_async1off_eagle3/2177868-logs/ray-driver.log,,,,,,,,,,,,,,,,,,,,,,,,,TIMEOUT,,05:00:19,,,eagle3_k5,Qwen3-30B-A3B,lyris,Lyris Qwen30/Qwen32 PerfCfg OSL4096 CUDA-graph-disabled K sweep 2026-06-22,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=true, prefix caching disabled, MoE backend=triton; context-clamp K sweep checked 2026-06-22 21:31 PDT",0.5,0/20 last 1,,,,,performance recipe default,Lyris Qwen30/Qwen32 PerfCfg OSL4096 latest-main+PR2879 2026-06-22,engine_error_timeout,Timed out after vLLM EngineCore error; not clean performance data.,4x4,"partial: 0/20 metrics, last step 1",CG-off,False,unmatched_baseline,pre-july-canonical,docs/lyris_nemorl_perfcfg_specdec_combined_prejuly_20260701.csv,,,,failed,,,,,,,,,,,,,,,,,,,False,,
2177872,qwen30ba3b,async-1off,Eagle-3 K=7,20.0,4096.0,,1.0,1.0,,,,,,,4.0,,,,,,,,,,,docs/lyris_nemorl_qwen30_qwen32_eagle3_k_sweep_live_summary_20260622.csv,True,,,,,,,,,,,,0.0,,,1.0,,,,,,,,RuntimeError: Triton Error [CUDA]: device-side assert triggered,,,,/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_eagle3k7_contextclamp_step20_recipe_osl_temp1/logs/qwen30ba3b_async1off_eagle3/2177872-logs/ray-driver.log,,,,,,,,,,,,,,,,,,,,,,,,,TIMEOUT,,05:00:12,,,eagle3_k7,Qwen3-30B-A3B,lyris,Lyris Qwen30/Qwen32 PerfCfg OSL4096 CUDA-graph-disabled K sweep 2026-06-22,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=true, prefix caching disabled, MoE backend=triton; context-clamp K sweep checked 2026-06-22 21:31 PDT",0.5,0/20 last 1,,,,,performance recipe default,Lyris Qwen30/Qwen32 PerfCfg OSL4096 latest-main+PR2879 2026-06-22,engine_error_timeout,Timed out after vLLM EngineCore error; not clean performance data.,4x4,"partial: 0/20 metrics, last step 1",CG-off,False,unmatched_baseline,pre-july-canonical,docs/lyris_nemorl_perfcfg_specdec_combined_prejuly_20260701.csv,,,,failed,,,,,,,,,,,,,,,,,,,False,,
2177876,qwen30ba3b,async-1off,Eagle-3 K=9,20.0,4096.0,,1.0,1.0,,,,,,,4.0,,,,,,,,,,,docs/lyris_nemorl_qwen30_qwen32_eagle3_k_sweep_live_summary_20260622.csv,True,,,,,,,,,,,,19.0,,,20.0,,,,,,,,"[rank0]:[W622 16:10:50.686871376 ProcessGroupNCCL.cpp:1575] Warning: WARNING: destroy_process_group() was not called before program exit, which can leak resources. For more info, please see https://pytorch.org/docs/stable/distributed.html#shutdown (function operator()) [repeated 7x across cluster]",,,,/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_eagle3k9_contextclamp_step20_recipe_osl_temp1/logs/qwen30ba3b_async1off_eagle3/2177876-logs/ray-driver.log,318.67473684210523,,,,,1301.647894736842,2655.318947368421,,,,,,,,,,,,,,,,,,COMPLETED,,01:59:05,,,eagle3_k9,Qwen3-30B-A3B,lyris,Lyris Qwen30/Qwen32 PerfCfg OSL4096 CUDA-graph-disabled K sweep 2026-06-22,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=true, prefix caching disabled, MoE backend=triton; context-clamp K sweep checked 2026-06-22 21:31 PDT",0.5,19/20 last 20,1.305222357872809,1.301122652066245,,1.3272236003712743,performance recipe default,Lyris Qwen30/Qwen32 PerfCfg OSL4096 latest-main+PR2879 2026-06-22,parsed_completed_with_shutdown_warning,"Completed 20/20 with enforce_eager=true; async log lacks generation-time breakdown, so throughput rows are cleaner than time-speedup rows.",4x4,steps 2-20 (19 metrics),CG-off,False,precomputed,pre-july-canonical,docs/lyris_nemorl_perfcfg_specdec_combined_prejuly_20260701.csv,,,,completed,,,,,,,,,,,,,,,,,,,False,,
2177867,qwen30ba3b,sync,Eagle-3 K=5,20.0,4096.0,,1.0,1.0,,,,,,,4.0,,,,,,,,,,,docs/lyris_nemorl_qwen30_qwen32_eagle3_k_sweep_live_summary_20260622.csv,True,,,,,,,,,,,,0.0,,,1.0,,,,,,,,RuntimeError: CUDA error: CUBLAS_STATUS_EXECUTION_FAILED when calling cublasGemmEx,,,,/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_eagle3k5_contextclamp_step20_recipe_osl_temp1/logs/qwen30ba3b_sync_eagle3/2177867-logs/ray-driver.log,,,,,,,,,,,,,,,,,,,,,,,,,FAILED,,00:08:00,,,eagle3_k5,Qwen3-30B-A3B,lyris,Lyris Qwen30/Qwen32 PerfCfg OSL4096 CUDA-graph-disabled K sweep 2026-06-22,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=true, prefix caching disabled, MoE backend=triton; context-clamp K sweep checked 2026-06-22 21:31 PDT",0.5,0/20 last 1,,,,,performance recipe default,Lyris Qwen30/Qwen32 PerfCfg OSL4096 latest-main+PR2879 2026-06-22,failed_before_completed_step,Old pre-fix K5 sync attempt; CUBLAS GEMM failure at step 1.,4x4,"partial: 0/20 metrics, last step 1",CG-off,False,unmatched_baseline,pre-july-canonical,docs/lyris_nemorl_perfcfg_specdec_combined_prejuly_20260701.csv,,,,failed,,,,,,,,,,,,,,,,,,,False,,
2177871,qwen30ba3b,sync,Eagle-3 K=7,20.0,4096.0,,1.0,1.0,,,,,,,4.0,,,,,,,,,,,docs/lyris_nemorl_qwen30_qwen32_eagle3_k_sweep_live_summary_20260622.csv,True,,,,,,,,,,,,0.0,,,1.0,,,,,,,,RuntimeError: Triton Error [CUDA]: device-side assert triggered,,,,/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_eagle3k7_contextclamp_step20_recipe_osl_temp1/logs/qwen30ba3b_sync_eagle3/2177871-logs/ray-driver.log,,,,,,,,,,,,,,,,,,,,,,,,,FAILED,,00:07:46,,,eagle3_k7,Qwen3-30B-A3B,lyris,Lyris Qwen30/Qwen32 PerfCfg OSL4096 CUDA-graph-disabled K sweep 2026-06-22,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=true, prefix caching disabled, MoE backend=triton; context-clamp K sweep checked 2026-06-22 21:31 PDT",0.5,0/20 last 1,,,,,performance recipe default,Lyris Qwen30/Qwen32 PerfCfg OSL4096 latest-main+PR2879 2026-06-22,failed_before_completed_step,Old pre-fix K7 sync attempt; Triton device-side assert at step 1.,4x4,"partial: 0/20 metrics, last step 1",CG-off,False,unmatched_baseline,pre-july-canonical,docs/lyris_nemorl_perfcfg_specdec_combined_prejuly_20260701.csv,,,,failed,,,,,,,,,,,,,,,,,,,False,,
2177875,qwen30ba3b,sync,Eagle-3 K=9,20.0,4096.0,,1.0,1.0,,,,,,,4.0,,,,,,,,,,,docs/lyris_nemorl_qwen30_qwen32_eagle3_k_sweep_live_summary_20260622.csv,True,,,,,,,,,,,,19.0,,,20.0,,,,,,,,,,,31.278707501260744,/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_eagle3k9_contextclamp_step20_recipe_osl_temp1/logs/qwen30ba3b_sync_eagle3/2177875-logs/ray-driver.log,289.6142105263158,128.7421052631579,,,,1418.750526315789,3200.955789473684,,,,,,,,3.445640154672982,,,,,,,,,,COMPLETED,,01:45:29,,,eagle3_k9,Qwen3-30B-A3B,lyris,Lyris Qwen30/Qwen32 PerfCfg OSL4096 CUDA-graph-disabled K sweep 2026-06-22,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=true, prefix caching disabled, MoE backend=triton; context-clamp K sweep checked 2026-06-22 21:31 PDT",0.5,19/20 last 20,2.0107018064133477,1.461507307194964,2.0250970933322434,1.4753546914497877,performance recipe default,Lyris Qwen30/Qwen32 PerfCfg OSL4096 latest-main+PR2879 2026-06-22,parsed_completed,Completed 20/20; log confirms enforce_eager=true.,4x4,steps 2-20 (19 metrics),CG-off,False,precomputed,pre-july-canonical,docs/lyris_nemorl_perfcfg_specdec_combined_prejuly_20260701.csv,,,,completed,,,,,,,,,,,,,,,,,,,False,,
2177870,qwen32,async-1off,Eagle-3 K=5,20.0,4096.0,,1.0,1.0,,,,,,,8.0,,,,,,,,,,,docs/lyris_nemorl_qwen30_qwen32_eagle3_k_sweep_live_summary_20260622.csv,True,,,,,,,,,,,,0.0,,,1.0,,,,,,,,RuntimeError: CUDA error: CUBLAS_STATUS_INTERNAL_ERROR when calling cublasGemmEx,,,,/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_eagle3k5_contextclamp_step20_recipe_osl_temp1/logs/qwen32_async1off_eagle3/2177870-logs/ray-driver.log,,,,,,,,,,,,,,,,,,,,,,,,,TIMEOUT,,05:00:01,,,eagle3_k5,Qwen3-32B,lyris,Lyris Qwen30/Qwen32 PerfCfg OSL4096 CUDA-graph-disabled K sweep 2026-06-22,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=true, prefix caching disabled, MoE backend=triton; context-clamp K sweep checked 2026-06-22 21:31 PDT",0.5,0/20 last 1,,,,,performance recipe default,Lyris Qwen30/Qwen32 PerfCfg OSL4096 latest-main+PR2879 2026-06-22,engine_error_timeout,Timed out after vLLM EngineCore error; not clean performance data.,8x4,"partial: 0/20 metrics, last step 1",CG-off,False,unmatched_baseline,pre-july-canonical,docs/lyris_nemorl_perfcfg_specdec_combined_prejuly_20260701.csv,,,,failed,,,,,,,,,,,,,,,,,,,False,,
2177874,qwen32,async-1off,Eagle-3 K=7,20.0,4096.0,,1.0,1.0,,,,,,,8.0,,,,,,,,,,,docs/lyris_nemorl_qwen30_qwen32_eagle3_k_sweep_live_summary_20260622.csv,True,,,,,,,,,,,,0.0,,,1.0,,,,,,,,EngineCore traceback at step 1,,,,/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_eagle3k7_contextclamp_step20_recipe_osl_temp1/logs/qwen32_async1off_eagle3/2177874-logs/ray-driver.log,,,,,,,,,,,,,,,,,,,,,,,,,TIMEOUT,,05:00:01,,,eagle3_k7,Qwen3-32B,lyris,Lyris Qwen30/Qwen32 PerfCfg OSL4096 CUDA-graph-disabled K sweep 2026-06-22,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=true, prefix caching disabled, MoE backend=triton; context-clamp K sweep checked 2026-06-22 21:31 PDT",0.5,0/20 last 1,,,,,performance recipe default,Lyris Qwen30/Qwen32 PerfCfg OSL4096 latest-main+PR2879 2026-06-22,engine_error_timeout,Timed out after vLLM EngineCore traceback; not clean performance data.,8x4,"partial: 0/20 metrics, last step 1",CG-off,False,unmatched_baseline,pre-july-canonical,docs/lyris_nemorl_perfcfg_specdec_combined_prejuly_20260701.csv,,,,failed,,,,,,,,,,,,,,,,,,,False,,
