model,isl,osl,runner,method,batch_size,effective_k,requested_batch_schedule_k,k_selection_basis,weight_dtype,kv_cache_dtype,tensor_parallel_size,expert_parallel,output_tok_s,output_tok_s_per_gpu,baseline_tok_s_per_gpu,speedup_vs_baseline,latency_s,acceptance_rate,mean_acceptance_length,num_drafts,num_draft_tokens,num_accepted_tokens,actual_output_tokens,expected_output_tokens,tokens_ok,job_id,vllm_version,vllm_commit,container_digest,harness_commit,cudagraph_mode,enforce_eager,cuda_graph_verified,cuda_graph_capture_completed,cuda_graph_capture_total,cuda_graph_pool_memory_gib,allocator_oom_warning
super,1000,10000,mrv1,baseline,1,0,,baseline,bfloat16,fp8,2,False,77.9669234733737,38.98346173668685,38.98346173668685,1.0,128.25951768399682,,,,,,10000,10000,True,2817792,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,ef505a5e01a566c97332fd1bb3935311caef6ef0,PIECEWISE,False,True,83,83,1.44,True
super,1000,10000,mrv1,baseline,2,0,,baseline,bfloat16,fp8,2,False,159.6066114800509,79.80330574002545,79.80330574002545,1.0,125.30809228100043,,,,,,20000,20000,True,2817971,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,95aea00f4ba60ce252a2c350bf2b20470f46fff9,PIECEWISE,False,True,83,83,1.44,True
super,1000,10000,mrv1,baseline,4,0,,baseline,bfloat16,fp8,2,False,312.16807993354774,156.08403996677387,156.08403996677387,1.0,128.13609901600103,,,,,,40000,40000,True,2817972,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,95aea00f4ba60ce252a2c350bf2b20470f46fff9,PIECEWISE,False,True,83,83,1.44,True
super,1000,10000,mrv1,baseline,8,0,,baseline,bfloat16,fp8,2,False,621.8741601399269,310.93708006996343,310.93708006996343,1.0,128.64338981699984,,,,,,80000,80000,True,2817973,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,95aea00f4ba60ce252a2c350bf2b20470f46fff9,PIECEWISE,False,True,83,83,1.44,True
super,1000,10000,mrv1,baseline,16,0,,baseline,bfloat16,fp8,2,False,1251.4034512583419,625.7017256291709,625.7017256291709,1.0,127.85644776599656,,,,,,160000,160000,True,2817970,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,95aea00f4ba60ce252a2c350bf2b20470f46fff9,PIECEWISE,False,True,83,83,1.44,True
super,1000,10000,mrv1,baseline,32,0,,baseline,bfloat16,fp8,2,False,2416.3713296106916,1208.1856648053458,1208.1856648053458,1.0,132.42997716396349,,,,,,320000,320000,True,2817794,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,ef505a5e01a566c97332fd1bb3935311caef6ef0,PIECEWISE,False,True,83,83,1.44,True
super,1000,10000,mrv1,baseline,128,0,,baseline,bfloat16,fp8,2,False,8368.976634498533,4184.488317249266,4184.488317249266,1.0,152.9458207259886,,,,,,1280000,1280000,True,2817793,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,ef505a5e01a566c97332fd1bb3935311caef6ef0,PIECEWISE,False,True,83,83,1.44,True
super,1000,10000,mrv1,baseline,512,0,,baseline,bfloat16,fp8,2,False,10175.443925304731,5087.721962652366,5087.721962652366,1.0,503.17215028499777,,,,,,5120000,5120000,True,2818340,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,a75faeaace584ca809b7e9f902178f0c4c0368f7,PIECEWISE,False,True,83,83,1.44,True
super,1000,10000,mrv1,mtp_static_k1,1,1,,static,bfloat16,fp8,2,False,122.36650955544204,61.18325477772102,38.98346173668685,1.5694669496255182,81.72170666900638,0.9609727397528928,1.9609727397528927,5099.0,5099.0,4900.0,10000,10000,True,2818228,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,79aeffcf9104c2db65add761493aea198b9bc764,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k1,2,1,,static,bfloat16,fp8,2,False,237.4518727420123,118.72593637100616,79.80330574002545,1.4877320590926224,84.22759428698919,0.9473222979552094,1.9473222979552094,10270.0,10270.0,9729.0,20000,20000,True,2818104,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,2cd3a31d7e8901278a1c0d270ea226317708dd2b,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k1,4,1,,static,bfloat16,fp8,2,False,471.8146355156179,235.90731775780895,156.08403996677387,1.5114121713406914,84.7790572589729,0.9408054342552159,1.940805434255216,20610.0,20610.0,19390.0,40000,40000,True,2818105,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,2cd3a31d7e8901278a1c0d270ea226317708dd2b,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k1,8,1,,static,bfloat16,fp8,2,False,956.6356872107553,478.3178436053777,310.93708006996343,1.5383107202838342,83.62640142900636,0.9671699783592367,1.9671699783592367,40664.0,40664.0,39329.0,80000,80000,True,2818106,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,2cd3a31d7e8901278a1c0d270ea226317708dd2b,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k1,16,1,,static,bfloat16,fp8,2,False,1857.006673820498,928.503336910249,625.7017256291709,1.4839392299527343,86.1601642339956,0.9658884246743672,1.9658884246743673,81380.0,81380.0,78604.0,160000,160000,True,2818103,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,2cd3a31d7e8901278a1c0d270ea226317708dd2b,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k1,32,1,,static,bfloat16,fp8,2,False,3217.7333883244605,1608.8666941622303,1208.1856648053458,1.331638622298535,99.44888571598858,0.9706798866855524,1.9706798866855524,162380.0,162380.0,157619.0,320000,320000,True,2818229,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,79aeffcf9104c2db65add761493aea198b9bc764,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k1,128,1,,static,bfloat16,fp8,2,False,11125.693268904448,5562.846634452224,4184.488317249266,1.329397100123592,115.04901034594513,0.9593388778926388,1.9593388778926388,653253.0,653253.0,626691.0,1280000,1280000,True,2818230,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,79aeffcf9104c2db65add761493aea198b9bc764,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k1,512,1,,static,bfloat16,fp8,2,False,10606.57008498071,5303.285042490355,5087.721962652366,1.0423692728141163,482.71966893898207,0.9556329872082434,1.9556329872082434,2617936.0,2617936.0,2501786.0,5120000,5120000,True,2818342,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,a75faeaace584ca809b7e9f902178f0c4c0368f7,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k2,1,2,,static,bfloat16,fp8,2,False,164.52744775935625,82.26372387967812,38.98346173668685,2.1102211095394017,60.78013204596937,0.9236902050113895,2.847380410022779,3512.0,7024.0,6488.0,10000,10000,True,2818231,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,79aeffcf9104c2db65add761493aea198b9bc764,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k2,2,2,,static,bfloat16,fp8,2,False,297.3652260039436,148.6826130019718,79.80330574002545,1.8631134590631355,67.25735980889294,0.880071763731714,2.760143527463428,7246.0,14492.0,12754.0,20000,20000,True,2818108,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,2cd3a31d7e8901278a1c0d270ea226317708dd2b,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k2,4,2,,static,bfloat16,fp8,2,False,577.9756320311035,288.98781601555174,156.08403996677387,1.8514885703693313,69.2070699580072,0.8331777881474568,2.6663555762949134,15001.0,30002.0,24997.0,40000,40000,True,2818109,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,2cd3a31d7e8901278a1c0d270ea226317708dd2b,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k2,8,2,,static,bfloat16,fp8,2,False,1193.0691671289326,596.5345835644663,310.93708006996343,1.9185057743201328,67.05394976597745,0.9197487044793071,2.8394974089586142,28174.0,56348.0,51826.0,80000,80000,True,2818110,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,2cd3a31d7e8901278a1c0d270ea226317708dd2b,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k2,16,2,,static,bfloat16,fp8,2,False,2476.0714453017335,1238.0357226508668,625.7017256291709,1.9786356213193543,64.61849083700508,0.9268542792431295,2.853708558486259,56073.0,112146.0,103943.0,160000,160000,True,2818107,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,2cd3a31d7e8901278a1c0d270ea226317708dd2b,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k2,32,2,,static,bfloat16,fp8,2,False,4488.289695071769,2244.1448475358843,1208.1856648053458,1.8574503181987718,71.2966456580034,0.9107936507936508,2.821587301587302,113400.0,226800.0,206568.0,320000,320000,True,2818232,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,79aeffcf9104c2db65add761493aea198b9bc764,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k2,128,2,,static,bfloat16,fp8,2,False,7804.9910908462,3902.4955454231,4184.488317249266,0.9326099751160164,163.99762473799638,0.9256895080718278,2.851379016143656,448907.0,897814.0,831097.0,1280000,1280000,True,2818233,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,79aeffcf9104c2db65add761493aea198b9bc764,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k2,512,2,,static,bfloat16,fp8,2,False,9214.794816652091,4607.3974083260455,5087.721962652366,0.9055914301425556,555.6282154810033,0.8744938151758264,2.7489876303516527,1862462.0,3724924.0,3257423.0,5120000,5120000,True,2818343,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,a75faeaace584ca809b7e9f902178f0c4c0368f7,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k3,1,3,,static,bfloat16,fp8,2,False,179.32297989662536,89.66148994831268,38.98346173668685,2.2999878911198226,55.765301277977414,0.7663037501374684,3.298911250412405,3031.0,9093.0,6968.0,10000,10000,True,2818234,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,79aeffcf9104c2db65add761493aea198b9bc764,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k3,2,3,,static,bfloat16,fp8,2,False,332.77863059634365,166.38931529817182,79.80330574002545,2.084992767595579,60.10001292498782,0.8037978281880721,3.411393484564216,5863.0,17589.0,14138.0,20000,20000,True,2818112,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,2cd3a31d7e8901278a1c0d270ea226317708dd2b,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k3,4,3,,static,bfloat16,fp8,2,False,680.4711827481635,340.23559137408176,156.08403996677387,2.1798230712538507,58.78279788198415,0.889612374663732,3.668837123991196,10904.0,32712.0,29101.0,40000,40000,True,2818113,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,2cd3a31d7e8901278a1c0d270ea226317708dd2b,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k3,8,3,,static,bfloat16,fp8,2,False,1515.7602451856571,757.8801225928286,310.93708006996343,2.437406701131622,52.77879549493082,0.9171668855124117,3.751500656537235,21324.0,63972.0,58673.0,80000,80000,True,2818114,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,2cd3a31d7e8901278a1c0d270ea226317708dd2b,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k3,16,3,,static,bfloat16,fp8,2,False,3366.904739082548,1683.452369541274,625.7017256291709,2.6905029994099627,47.52139202001854,0.971774226442492,3.9153226793274762,40861.0,122583.0,119123.0,160000,160000,True,2818111,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,2cd3a31d7e8901278a1c0d270ea226317708dd2b,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k3,32,3,,static,bfloat16,fp8,2,False,6222.619691881348,3111.309845940674,1208.1856648053458,2.575191824049614,51.42528643000696,0.9604580751304657,3.881374225391397,82461.0,247383.0,237601.0,320000,320000,True,2818235,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,79aeffcf9104c2db65add761493aea198b9bc764,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k3,128,3,,static,bfloat16,fp8,2,False,9155.379074425362,4577.689537212681,4184.488317249266,1.0939663801527568,139.8085201710055,0.8572193915989085,3.5716581747967253,358382.0,1075146.0,921636.0,1280000,1280000,True,2818236,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,79aeffcf9104c2db65add761493aea198b9bc764,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k3,512,3,,static,bfloat16,fp8,2,False,10697.809408742141,5348.904704371071,5087.721962652366,1.0513358913155983,478.6026563359774,0.9154065817805883,3.7462197453417647,1366773.0,4100319.0,3753459.0,5120000,5120000,True,2818344,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,a75faeaace584ca809b7e9f902178f0c4c0368f7,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k4,1,4,,static,bfloat16,fp8,2,False,261.44922900929504,130.72461450464752,38.98346173668685,3.353335201158501,38.24834380997345,0.9426288167938931,4.770515267175572,2096.0,8384.0,7903.0,10000,10000,True,2819454,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,dd2fff5f8a501987d8f42b7e1cc6ecd113a6226b,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k4,2,4,,static,bfloat16,fp8,2,False,315.7540978813686,157.8770489406843,79.80330574002545,1.9783271817711288,63.34042894199956,0.5907180090802086,3.362872036320834,5947.0,23788.0,14052.0,20000,20000,True,2819456,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,dd2fff5f8a501987d8f42b7e1cc6ecd113a6226b,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k4,4,4,,static,bfloat16,fp8,2,False,887.5692309357887,443.78461546789435,156.08403996677387,2.8432414714686027,45.066907015047036,0.8499230092388913,4.399692036955566,9092.0,36368.0,30910.0,40000,40000,True,2819457,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,dd2fff5f8a501987d8f42b7e1cc6ecd113a6226b,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k4,8,4,,static,bfloat16,fp8,2,False,1527.4672695241154,763.7336347620577,310.93708006996343,2.4562320923262395,52.37428100500256,0.8364204236827811,4.345681694731125,18410.0,73640.0,61594.0,80000,80000,True,2819458,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,dd2fff5f8a501987d8f42b7e1cc6ecd113a6226b,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k4,16,4,,static,bfloat16,fp8,2,False,2565.255806875185,1282.6279034375925,625.7017256291709,2.049903094238478,62.37194730099873,0.5588737718837181,3.2354950875348725,49466.0,197864.0,110581.0,160000,160000,True,2819460,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,dd2fff5f8a501987d8f42b7e1cc6ecd113a6226b,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k4,32,4,,static,bfloat16,fp8,2,False,5438.594604076701,2719.2973020383506,1208.1856648053458,2.2507279975685393,58.8387300940085,0.8396960863109428,4.358784345243771,73409.0,293636.0,246565.0,320000,320000,True,2819461,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,dd2fff5f8a501987d8f42b7e1cc6ecd113a6226b,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k4,128,4,,static,bfloat16,fp8,2,False,10367.663806910292,5183.831903455146,4184.488317249266,1.2388209765304858,123.46079346697661,0.8885372639428482,4.554149055771393,281076.0,1124304.0,998986.0,1280000,1280000,True,2819462,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,dd2fff5f8a501987d8f42b7e1cc6ecd113a6226b,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k4,512,4,,static,bfloat16,fp8,2,False,9047.041931304546,4523.520965652273,5087.721962652366,0.8891053793541108,565.9308356120018,0.7152571250614554,3.861028500245822,1326164.0,5304656.0,3794193.0,5120000,5120000,True,2819463,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,dd2fff5f8a501987d8f42b7e1cc6ecd113a6226b,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k5,1,5,,static,bfloat16,fp8,2,False,295.45322775946545,147.72661387973272,38.98346173668685,3.78946884906091,33.84630479698535,0.9699415204678362,5.849707602339182,1710.0,8550.0,8293.0,10000,10000,True,2817798,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,ef505a5e01a566c97332fd1bb3935311caef6ef0,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k5,2,5,,static,bfloat16,fp8,2,False,510.2882586666279,255.14412933331394,79.80330574002545,3.1971624103454412,39.19353357700129,0.8290712631849756,5.145356315924878,3887.0,19435.0,16113.0,20000,20000,True,2817979,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,95aea00f4ba60ce252a2c350bf2b20470f46fff9,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k5,4,5,,static,bfloat16,fp8,2,False,1017.2652423968141,508.63262119840704,156.08403996677387,3.2587099956323615,39.321111479002866,0.8830536004331349,5.415268002165674,7388.0,36940.0,32620.0,40000,40000,True,2817980,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,95aea00f4ba60ce252a2c350bf2b20470f46fff9,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k5,8,5,,static,bfloat16,fp8,2,False,2021.5444321422685,1010.7722160711343,310.93708006996343,3.250729105205793,39.5737035150014,0.8987433907848658,5.493716953924329,14563.0,72815.0,65442.0,80000,80000,True,2817981,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,95aea00f4ba60ce252a2c350bf2b20470f46fff9,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k5,16,5,,static,bfloat16,fp8,2,False,3724.6457710505374,1862.3228855252687,625.7017256291709,2.9763748592072687,42.957105141000284,0.912971525918715,5.564857629593575,28763.0,143815.0,131299.0,160000,160000,True,2817978,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,95aea00f4ba60ce252a2c350bf2b20470f46fff9,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k5,32,5,,static,bfloat16,fp8,2,False,5451.035694093534,2725.517847046767,1208.1856648053458,2.2558766640273644,58.70444039592985,0.8461860389079614,5.230930194539807,61170.0,305850.0,258806.0,320000,320000,True,2817800,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,ef505a5e01a566c97332fd1bb3935311caef6ef0,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k5,128,5,,static,bfloat16,fp8,2,False,9674.132787917315,4837.0663939586575,4184.488317249266,1.155951702390789,132.31160126297618,0.85220918524607,5.26104592623035,243325.0,1216625.0,1036819.0,1280000,1280000,True,2817799,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,ef505a5e01a566c97332fd1bb3935311caef6ef0,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_static_k5,512,5,,static,bfloat16,fp8,2,False,9518.227584118344,4759.113792059172,5087.721962652366,0.9354115313286732,537.9152741150028,0.8537269112998814,5.268634556499407,971904.0,4859520.0,4148703.0,5120000,5120000,True,2818345,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,a75faeaace584ca809b7e9f902178f0c4c0368f7,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_dynamic_max_k5,1,,5,active_scheduled_batch,bfloat16,fp8,2,False,230.91184499758245,115.45592249879122,38.98346173668685,2.9616641866911757,43.30657009000424,0.7028880866425993,4.514440433212997,2216.0,11080.0,7788.0,10000,10000,True,2817795,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,ef505a5e01a566c97332fd1bb3935311caef6ef0,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_dynamic_max_k5,2,,5,active_scheduled_batch,bfloat16,fp8,2,False,482.3925128260312,241.1962564130156,79.80330574002545,3.0223842756434,41.46001330500076,0.7941848906560636,4.970924453280318,4024.0,20120.0,15979.0,20000,20000,True,2817975,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,95aea00f4ba60ce252a2c350bf2b20470f46fff9,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_dynamic_max_k5,4,,5,active_scheduled_batch,bfloat16,fp8,2,False,723.6802431648268,361.8401215824134,156.08403996677387,2.318239082352299,55.27303028899951,0.7596545934276805,4.798272967138402,8338.0,41690.0,31670.0,40000,40000,True,2817976,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,95aea00f4ba60ce252a2c350bf2b20470f46fff9,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_dynamic_max_k5,8,,3,active_scheduled_batch,bfloat16,fp8,2,False,1418.5675987725813,709.2837993862906,310.93708006996343,2.2811168073833326,56.39491559599992,0.9342863912803097,3.835194861224294,20861.0,63305.0,59145.0,80000,80000,True,2817977,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,95aea00f4ba60ce252a2c350bf2b20470f46fff9,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_dynamic_max_k5,16,,3,active_scheduled_batch,bfloat16,fp8,2,False,3116.9267236595247,1558.4633618297623,625.7017256291709,2.49074486771258,51.332615163999435,0.9788044948240675,3.9417662273679026,40595.0,122007.0,119421.0,160000,160000,True,2817974,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,95aea00f4ba60ce252a2c350bf2b20470f46fff9,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_dynamic_max_k5,32,,2,active_scheduled_batch,bfloat16,fp8,2,False,5032.163243478788,2516.081621739394,1208.1856648053458,2.082528948185101,63.590941811096855,0.9580668088130775,2.9161859981957847,109743.0,219492.0,210288.0,320000,320000,True,2817797,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,ef505a5e01a566c97332fd1bb3935311caef6ef0,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_dynamic_max_k5,128,,1,active_scheduled_batch,bfloat16,fp8,2,False,6972.861477391936,3486.430738695968,4184.488317249266,0.8331797042721399,183.5688266789948,0.9535497935041163,2.3444344720212476,545950.0,769749.0,733994.0,1280000,1280000,True,2817796,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,ef505a5e01a566c97332fd1bb3935311caef6ef0,PIECEWISE,False,True,83,83,1.49,True
super,1000,10000,mrv1,mtp_dynamic_max_k5,512,,0,active_scheduled_batch,bfloat16,fp8,2,False,6907.416581892381,3453.7082909461906,5087.721962652366,0.6788319637548904,741.2322594560101,0.9239823622803623,2.1789527352396307,2349721.0,2998120.0,2770210.0,5120000,5120000,True,2818341,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,a75faeaace584ca809b7e9f902178f0c4c0368f7,PIECEWISE,False,True,83,83,1.49,True
super,10000,1000,mrv1,baseline,1,0,,baseline,bfloat16,fp8,2,False,77.98649134251713,38.99324567125856,38.99324567125856,1.0,12.822733563021757,,,,,,1000,1000,True,2815633,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,76656d1f1159ccdd44b2290e74e85b755f2421ef,PIECEWISE,False,True,83,83,1.44,True
super,10000,1000,mrv1,baseline,2,0,,baseline,bfloat16,fp8,2,False,154.37525417778681,77.18762708889341,77.18762708889341,1.0,12.955444255960174,,,,,,2000,2000,True,2817283,0.28.0,2cf0a69,sha256:41b54fb42c66a670a8b27e613ebef05898f24b9ab1bdab28bd00c877bd4935f4,43b59230a4b58810aba4a2cd4c52e77b92b23f9d,PIECEWISE,False,True,83,83,1.44,True
